"date","user_uid","Total Distance","Total Duration","Total Player Load","Max Vel","Velocity Band 1 Total Distance","Velocity Band 2 Total Distance","Velocity Band 3 Total Distance","Velocity Band 4 Total Distance","Velocity Band 5 Total Distance","Velocity Band 6 Total Distance","Velocity Band 7 Total Distance","Velocity Band 8 Total Distance","Acceleration Band 1 Total Effort Count","Acceleration Band 2 Total Effort Count","Acceleration Band 3 Total Effort Count","Acceleration Band 4 Total Effort Count","Acceleration Band 5 Total Effort Count","Acceleration Band 6 Total Effort Count","Acceleration Band 7 Total Effort Count","Ima Band 3 Accel Count","Ima Band 3 Decel Count","Player Load Per Minute","Start Time H","Total Live Play","IMA Accel Low Count","IMA COD Right Low Count","IMA Decel Low Count","IMA COD Left Low Count","IMA Dive Intensity Left Low Count","IMA Dive Intensity Right Low Count","IMA Accel Med Count","IMA COD Right Med Count","IMA Decel Med Count","IMA COD Left Med Count","IMA Dive Intensity Left Med Count","IMA Dive Intensity Right Med Count","IMA COD Right High Count","IMA COD Left High Count","IMA Dive Intensity Left High Count","IMA Dive Intensity Right High Count","Position","Starter","HSD","IMA","Week","Game"
2022-08-09,"8ff0mpbbgs6vdaa2",5116.08,9163.77,461.96,16.13,2090.28,1251.91,1480.61,257.01,18.39,17.36,0,0,0,0,11,1997,2088,8,6,7,8,3.02,"08:00:31",0,41,101,62,89,0,0,7,18,22,16,0,0,4,0,0,0,"GK","Non-Starter",35.75,19,1,"Training"
2022-08-10,"8ff0mpbbgs6vdaa2",3171.68,6287.4,299.58,13.4,1218.64,667.43,990.5,290.82,3.82,0,0,0,0,1,3,1219,1247,12,3,6,5,2.86,"08:20:38",0,23,71,28,68,0,0,13,9,8,15,0,0,3,5,0,0,"GK","Non-Starter",3.82,19,1,"Training"
2022-08-11,"8ff0mpbbgs6vdaa2",3014.06,6658.65,273.02,12.78,1575.14,572.67,712.32,149.86,4.06,0,0,0,0,0,4,1304,1349,8,2,0,2,2.46,"08:26:18",0,27,54,26,59,0,0,10,10,10,12,0,0,6,6,0,0,"GK","Non-Starter",4.06,14,1,"Training"
2022-08-12,"8ff0mpbbgs6vdaa2",2544.16,4342.27,220.21,12.35,922.4,537.35,894.24,187.13,2.96,0,0,0,0,0,3,925,918,13,1,3,4,3.04,"08:34:24",0,25,55,35,45,0,0,8,7,15,8,0,0,4,1,0,0,"GK","Non-Starter",2.96,12,1,"Training"
2022-08-13,"8ff0mpbbgs6vdaa2",2887.84,5473,264.82,12.58,1179.47,710.17,853.74,141.46,2.46,0,0,0,0,0,1,1154,1160,3,0,1,2,2.9,"14:03:27",0,4,27,20,41,0,0,2,7,7,2,0,0,0,1,0,0,"GK","Non-Starter",2.46,4,1,"Game"
2022-08-15,"8ff0mpbbgs6vdaa2",2966.81,5645.46,283.65,14.98,1397.82,734.33,567.52,242.86,15.8,8.07,0,0,0,0,1,1117,1158,5,1,2,3,3.01,"08:45:27",0,12,60,31,83,0,0,6,18,12,11,0,0,9,13,0,0,"GK","Non-Starter",23.87,27,2,"Training"
2022-08-16,"8ff0mpbbgs6vdaa2",3304.88,5693.93,306.73,13.62,1135.44,680.37,1164.97,307.67,16.44,0,0,0,0,1,4,1159,1213,10,2,3,2,3.23,"08:20:41",0,30,80,38,71,0,0,9,20,6,14,0,0,8,6,0,0,"GK","Non-Starter",16.44,19,2,"Training"
2022-08-17,"8ff0mpbbgs6vdaa2",3607.88,7422.77,337.21,13.47,1443.82,1006.16,977.16,161.49,19.11,0,0,0,0,0,1,1432,1518,3,3,3,4,2.73,"09:15:47",0,30,78,59,68,0,0,14,18,6,17,0,0,6,10,0,0,"GK","Non-Starter",19.11,23,2,"Training"
2022-08-18,"8ff0mpbbgs6vdaa2",3261.83,5610.9,325.62,14,1346.08,656.77,1047.91,176.96,32.96,0,0,0,0,1,6,1245,1313,3,2,4,2,3.48,"09:25:43",0,42,71,39,73,0,0,12,10,11,14,0,0,5,7,0,0,"GK","Non-Starter",32.96,18,2,"Training"
2022-08-19,"8ff0mpbbgs6vdaa2",2427.34,3478,232.45,11.63,836.77,539.51,860.79,190.29,0,0,0,0,0,0,1,827,826,4,0,2,0,4.01,"18:21:53",0,11,46,17,33,0,0,1,5,5,9,0,0,4,1,0,0,"GK","Non-Starter",0,7,2,"Game"
2022-08-22,"8ff0mpbbgs6vdaa2",3171.17,6071.47,314.42,10.85,1425.67,844.37,790.1,111.15,0,0,0,0,1,0,2,1236,1314,9,0,5,2,3.11,"08:25:10",0,22,92,56,79,0,0,6,20,15,18,0,0,8,6,0,0,"GK","Non-Starter",0,21,3,"Training"
2022-08-23,"8ff0mpbbgs6vdaa2",3124.23,6316.2,282.16,15.94,1307.49,686.63,899.4,176.52,30,21.04,3.18,0,0,0,6,1169,1225,6,3,7,3,2.68,"08:25:10",0,28,65,44,64,0,0,9,15,7,9,0,0,1,2,0,0,"GK","Non-Starter",54.22,13,3,"Training"
2022-08-24,"8ff0mpbbgs6vdaa2",2383.09,5126.19,246.99,13.66,1191.87,515.34,550.76,114.25,9.09,0,0,0,0,0,4,1094,1138,3,0,5,0,2.89,"08:49:10",0,34,51,28,37,0,0,12,14,11,4,0,0,3,2,0,0,"GK","Non-Starter",9.09,10,3,"Training"
2022-08-27,"8ff0mpbbgs6vdaa2",2705.73,5719.02,260.45,13.08,1215.36,533.39,733.79,218.94,4.24,0,0,0,0,0,10,1146,1192,6,4,4,3,2.73,"10:18:10",0,25,49,44,55,0,0,9,12,8,10,0,0,7,2,0,0,"GK","Non-Starter",4.24,16,3,"Training"
2022-08-28,"8ff0mpbbgs6vdaa2",2901.33,5725.75,301.61,13.56,1314.56,591.16,851.95,138.9,5.19,0,0,0,1,0,4,1237,1305,2,1,5,2,3.16,"09:40:22",0,39,53,43,62,0,0,9,13,10,8,0,0,8,7,0,0,"GK","Non-Starter",5.19,22,3,"Training"
2022-09-01,"8ff0mpbbgs6vdaa2",3670.84,6407,334.26,15.63,1200.61,781.85,1363.61,291.6,15.78,17.17,0,0,0,0,1,1121,1167,5,3,5,3,3.13,"08:50:23",0,18,54,43,80,0,0,8,10,13,4,0,0,4,4,0,0,"GK","Non-Starter",32.95,16,4,"Training"
2022-09-02,"8ff0mpbbgs6vdaa2",1.05,30171,NA,1.17,1.05,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,1,0.06,"08:16:22",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"GK","Non-Starter",0,1,4,"Game"
2022-09-13,"8ff0mpbbgs6vdaa2",1915.39,3925.85,213.92,13.07,842.8,355.41,522.28,184.39,7.41,0,0,0,0,0,5,752,761,2,2,3,3,3.27,"08:52:55",0,31,78,30,76,0,0,7,12,12,11,0,0,2,2,0,0,"GK","Non-Starter",7.41,10,6,"Training"
2022-09-14,"8ff0mpbbgs6vdaa2",0,2112,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.54,"07:47:26",0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"GK","Non-Starter",0,2,6,"Training"
2022-09-15,"8ff0mpbbgs6vdaa2",2113.32,3903,216.24,12.77,1019.46,428.37,549.65,114,1.8,0,0,0,0,0,0,856,867,6,0,6,4,3.32,"09:02:16",0,20,59,27,39,0,0,4,5,9,8,0,0,4,4,0,0,"GK","Non-Starter",1.8,18,6,"Training"
2022-09-16,"8ff0mpbbgs6vdaa2",1388.6,5787,163.03,11.54,772.49,358.7,238.36,18.18,0,0,0,0,0,0,1,675,683,1,0,2,5,1.69,"13:18:32",0,10,21,6,16,0,0,2,5,10,7,0,0,2,5,0,0,"GK","Non-Starter",0,14,6,"Game"
2022-09-17,"8ff0mpbbgs6vdaa2",1373.82,2046,151.51,13.21,656.05,280.21,322.88,111.84,2.43,0,0,0,0,0,1,496,539,6,2,7,3,4.44,"10:15:58",0,20,66,23,49,0,0,14,11,7,10,0,0,9,5,0,0,"GK","Non-Starter",2.43,24,6,"Training"
2022-09-18,"8ff0mpbbgs6vdaa2",1377.55,2529.28,NA,10.04,580.63,319.26,416.21,60.18,0,0,0,0,0,0,0,550,585,5,0,0,3,3,"10:01:22",0,12,26,19,19,0,0,7,6,6,5,0,0,0,0,0,0,"GK","Non-Starter",0,3,6,"Training"
2022-09-19,"8ff0mpbbgs6vdaa2",2974.72,3765,266.37,12.85,908.65,698.71,1157.51,203.19,6.29,0,0,0,0,0,0,884,892,6,2,1,1,4.24,"18:20:18",0,12,36,26,40,0,0,5,4,6,1,0,0,0,1,0,0,"GK","Non-Starter",6.29,3,7,"Game"
2022-09-20,"8ff0mpbbgs6vdaa2",1690.71,3438,193.6,9.79,757.62,408.31,444.97,77.48,0,0,0,0,0,0,2,661,663,3,0,1,2,3.38,"08:40:35",0,15,50,25,56,0,0,8,16,7,15,0,0,6,4,0,0,"GK","Non-Starter",0,13,7,"Training"
2022-09-21,"8ff0mpbbgs6vdaa2",2347.12,4165,217.26,12.96,859.45,559.94,690,234.41,2.52,0,0,0,1,1,8,803,864,7,7,6,3,3.13,"09:55:13",0,42,51,46,43,0,0,5,10,12,5,0,0,4,6,0,0,"GK","Non-Starter",2.52,19,7,"Training"
2022-09-22,"8ff0mpbbgs6vdaa2",1934.21,3550,175.95,12.42,791.9,431.13,599.3,110.38,0.3,0,0,0,0,1,1,774,800,4,0,12,3,2.97,"08:46:36",0,17,52,16,56,0,0,6,7,6,7,0,0,3,3,0,0,"GK","Non-Starter",0.3,21,7,"Training"
2022-09-27,"8ff0mpbbgs6vdaa2",3626.09,6614,361.82,12.8,1551.8,763.96,1043.45,262.69,4.27,0,0,0,0,0,8,1302,1413,8,3,5,2,3.28,"08:22:45",0,62,103,58,88,0,0,16,26,15,15,0,0,7,13,0,0,"GK","Non-Starter",4.27,27,8,"Training"
2022-09-28,"8ff0mpbbgs6vdaa2",4030.09,7335.12,425.3,14.84,1736.53,920.05,1127.84,228.23,14.56,2.64,0,0,1,1,4,1596,1680,3,5,7,1,3.48,"08:30:09",0,41,88,44,109,0,0,15,17,12,19,0,0,10,4,0,0,"GK","Non-Starter",17.2,22,8,"Training"
2022-09-29,"8ff0mpbbgs6vdaa2",3749.37,5635.89,324.22,15.22,1229.37,1030.75,1115.65,333.11,30.34,8.81,0,0,0,0,4,1194,1255,5,2,7,1,3.45,"08:35:11",0,31,65,42,60,0,0,8,14,12,7,0,0,6,2,0,0,"GK","Non-Starter",39.15,16,8,"Training"
2022-09-30,"8ff0mpbbgs6vdaa2",2160.73,4492,222.97,9.19,895.76,505.31,582.06,175.85,0,0,0,0,0,0,0,849,886,0,0,6,5,2.98,"13:30:31",0,6,30,21,39,0,0,3,4,9,5,0,0,1,4,0,0,"GK","Non-Starter",0,16,8,"Game"
2022-10-03,"8ff0mpbbgs6vdaa2",3901.93,4895.16,368.93,14.27,1193.76,626.73,1277.99,753.81,46.58,2.94,0,0,0,1,4,1120,1194,18,4,0,2,4.52,"09:16:25",0,52,79,43,67,0,0,11,6,11,8,0,0,5,5,0,0,"GK","Non-Starter",49.52,12,9,"Training"
2022-10-04,"8ff0mpbbgs6vdaa2",3050.47,5929.29,298.42,13.65,1173.05,644.48,930.01,292.22,10.11,0,0,0,0,0,12,1199,1263,3,6,6,2,3.02,"08:56:01",0,38,81,42,67,0,0,16,5,15,8,0,0,5,10,0,0,"GK","Non-Starter",10.11,23,9,"Training"
2022-10-05,"8ff0mpbbgs6vdaa2",4848.93,6812.3,421.26,14.58,1602.91,1017.36,1642.55,513.47,67.91,4.81,0,0,0,0,9,1515,1551,14,5,6,6,3.71,"08:39:30",0,33,91,45,82,0,0,17,17,9,9,0,0,4,2,0,0,"GK","Non-Starter",72.72,18,9,"Training"
2022-10-06,"8ff0mpbbgs6vdaa2",3379.93,5960.54,302.61,13.21,1190.38,662.79,1245.13,268.82,13.37,0,0,0,0,0,5,1131,1224,7,2,4,7,3.05,"08:44:42",0,29,60,35,72,0,0,11,14,14,11,0,0,2,2,0,0,"GK","Non-Starter",13.37,15,9,"Training"
2022-10-07,"8ff0mpbbgs6vdaa2",353.76,969.97,NA,11.24,140.79,68.84,122.38,20.91,0,0,0,0,0,0,1,150,163,2,0,1,0,2.24,"15:02:01",0,1,3,3,8,0,0,1,2,0,1,0,0,0,0,0,0,"GK","Non-Starter",0,1,9,"Game"
2022-10-09,"8ff0mpbbgs6vdaa2",2524.68,5010.41,238.73,14.78,872.27,539.95,761.57,293.11,40.58,17.07,0,0,0,0,4,1015,1055,6,2,6,0,2.86,"09:47:07",0,15,45,31,60,0,0,5,9,3,10,0,0,5,3,0,0,"GK","Non-Starter",57.65,14,9,"Training"
2022-10-12,"8ff0mpbbgs6vdaa2",2647.09,4851.85,272.8,14.19,1236.68,582.18,610.03,194.75,19.35,2.42,0,0,0,0,5,1101,1152,4,2,7,3,3.37,"09:03:13",0,31,71,38,80,0,0,16,33,7,13,0,0,7,8,0,0,"GK","Non-Starter",21.77,25,10,"Training"
2022-10-13,"8ff0mpbbgs6vdaa2",1812.57,3792.13,173.72,9.8,790.49,374.93,463.44,182.64,0,0,0,0,0,0,1,776,823,4,0,1,1,2.75,"09:40:37",0,13,27,25,39,0,0,5,4,9,3,0,0,3,1,0,0,"GK","Non-Starter",0,6,10,"Training"
2022-10-14,"8ff0mpbbgs6vdaa2",3033.98,7549,356.98,17.79,445.35,307.6,1099.29,744.57,228.14,60.55,147.95,0,0,5,22,498,544,27,2,3,1,2.84,"09:12:13",0,29,27,4,47,0,0,9,4,10,5,0,0,1,0,0,0,"GK","Non-Starter",436.64,5,10,"Game"
2022-10-16,"8ff0mpbbgs6vdaa2",2908.47,4908.63,316.05,14.26,1257.51,579.59,882.51,160.47,23.78,4.38,0,0,0,1,5,1204,1228,7,1,5,3,3.86,"09:55:22",0,32,95,40,81,0,0,6,16,14,19,0,0,8,4,0,0,"GK","Non-Starter",28.16,20,10,"Training"
2022-10-18,"8ff0mpbbgs6vdaa2",3048.08,4528.05,317.45,14.68,1141.28,661.22,1048.47,184.5,10.29,1.93,0,0,0,0,1,1021,1040,7,1,2,2,4.21,"10:40:10",0,37,94,38,102,0,0,6,20,34,31,0,0,5,10,0,0,"GK","Non-Starter",12.22,19,11,"Training"
2022-10-19,"8ff0mpbbgs6vdaa2",3997.62,14179,457.57,14.27,1436.79,761.41,1409.21,366,19.13,3.58,0,0,0,0,4,1420,1481,14,4,3,3,1.94,"07:30:53",0,29,77,41,63,0,0,10,7,12,12,0,0,5,0,0,0,"GK","Non-Starter",22.71,11,11,"Training"
2022-10-24,"8ff0mpbbgs6vdaa2",3515.82,5533.61,345.25,15.28,1442.47,808.52,965.53,243.27,28.76,26.1,0,0,0,0,6,1277,1308,9,7,11,6,3.74,"08:43:37",0,47,103,41,107,0,0,15,25,13,18,0,0,9,8,0,0,"GK","Non-Starter",54.86,34,12,"Training"
2022-10-25,"8ff0mpbbgs6vdaa2",2634.58,4607,247.15,14,816.42,583.96,891.39,319.89,22.92,0,0,0,0,0,10,951,994,15,6,4,3,3.22,"09:50:29",0,31,58,32,52,0,0,8,11,5,4,0,0,3,4,0,0,"GK","Non-Starter",22.92,14,12,"Training"
2022-10-26,"8ff0mpbbgs6vdaa2",3197.36,4865.67,297.71,14.5,1132.01,617.83,1120.06,277.2,39,11.29,0,0,0,1,3,1086,1094,4,3,4,1,3.67,"08:44:09",0,29,77,28,69,0,0,13,16,13,11,0,0,9,9,0,0,"GK","Non-Starter",50.29,23,12,"Training"
2022-10-27,"8ff0mpbbgs6vdaa2",2729.14,4377,289.31,11.86,1189.1,615.53,707.24,217.36,0,0,0,0,0,0,3,989,1019,14,1,7,3,3.97,"09:01:47",0,32,87,35,67,0,0,15,16,16,20,0,0,11,10,0,0,"GK","Non-Starter",0,31,12,"Training"
2022-10-30,"8ff0mpbbgs6vdaa2",2209.86,2729,222.02,9.94,822.28,455.86,787.8,143.82,0,0,0,0,0,0,1,685,710,7,1,1,2,4.88,"10:22:47",0,22,82,43,73,0,0,9,12,18,20,0,0,5,9,0,0,"GK","Non-Starter",0,17,12,"Training"
2022-10-31,"8ff0mpbbgs6vdaa2",3374.6,5000.66,334.12,14.85,1192.58,611.85,1034.64,444.63,77.86,12.86,0,0,2,0,5,1109,1142,10,12,7,1,4.01,"08:48:46",0,42,71,35,67,0,0,9,15,13,21,0,0,8,6,0,0,"GK","Non-Starter",90.72,22,13,"Training"
2022-11-01,"8ff0mpbbgs6vdaa2",3706.3,5838.49,373.37,13.63,1516.62,694.34,1165.87,310.57,18.63,0,0,0,0,0,2,1317,1342,9,2,6,4,3.84,"09:20:09",0,48,111,41,101,0,0,16,20,12,21,0,0,8,7,0,0,"GK","Non-Starter",18.63,25,13,"Training"
2022-11-03,"8ff0mpbbgs6vdaa2",1113.51,1853,NA,9.87,435.34,271.39,317.2,89.58,0,0,0,0,0,0,4,386,365,2,0,1,2,3.51,"09:33:52",0,10,46,16,43,0,0,7,8,9,5,0,0,3,5,0,0,"GK","Non-Starter",0,11,13,"Training"
2022-11-04,"8ff0mpbbgs6vdaa2",3351.96,5435.18,323.68,15.26,1220.82,677.97,1128.59,297.1,18.45,8.88,0,0,0,1,5,1189,1227,13,1,7,4,3.57,"09:56:14",0,25,73,43,69,0,0,8,16,16,16,0,0,9,7,0,0,"GK","Non-Starter",27.33,27,13,"Training"
2022-11-05,"8ff0mpbbgs6vdaa2",2460.21,4705.53,266,13.8,1128.46,540.51,632.38,135.28,22.95,0,0,0,0,0,3,1075,1103,6,1,3,3,3.39,"08:45:33",0,30,52,30,62,0,0,8,14,19,16,0,0,11,10,0,0,"GK","Non-Starter",22.95,27,13,"Training"
2022-08-08,"d3rcumg3b6nj22fx",0,1352,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,"09:17:16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"GK","Starter",0,0,1,"Training"
2022-08-11,"d3rcumg3b6nj22fx",6648.96,7864.2,736.07,18.68,1095.47,932.81,1897.41,1952.76,482.31,235.38,49.31,0,1,2,20,1168,1231,28,15,4,3,5.62,"08:27:16",0,17,128,50,97,0,0,8,3,14,14,0,0,1,3,0,0,"GK","Starter",767,11,1,"Training"
2022-08-12,"d3rcumg3b6nj22fx",4154.42,2852.15,517.44,15.31,583.2,483.89,1530.71,1392.52,141.51,21.17,0,0,1,1,18,599,650,28,5,2,6,10.89,"08:38:45",0,23,100,51,74,0,0,4,7,12,17,0,0,1,1,0,0,"GK","Starter",162.68,10,1,"Training"
2022-08-13,"d3rcumg3b6nj22fx",7054.36,4317,787.74,18.76,726.34,841.15,2423.88,2505.9,325.16,179.1,52.78,0,0,5,24,908,1041,29,6,4,8,10.95,"18:25:54",0,24,134,59,109,0,0,9,13,16,20,0,0,1,0,0,0,"GK","Starter",557.04,13,1,"Game"
2022-08-15,"d3rcumg3b6nj22fx",5264.53,3407.34,587.5,17.15,585.54,569.12,1608.9,2106.24,176.4,119.2,94.67,0,1,5,21,763,800,34,4,2,5,10.35,"09:04:02",0,26,93,48,67,0,0,6,11,18,14,0,0,2,1,0,0,"GK","Starter",390.27,10,2,"Training"
2022-08-16,"d3rcumg3b6nj22fx",10687640.69,2998.6,1849.23,NA,372.8,210.97,277.73,104.89,84,54.23,6.94,0,4,1,2,445,474,0,2,0,0,37,"08:33:47",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"GK","Starter",145.17,0,2,"Training"
2022-08-17,"d3rcumg3b6nj22fx",4900.53,4764.07,609.75,16.85,1162.34,689,1582.1,1122.36,158.6,134.74,48.97,0,0,2,19,1150,1224,14,9,4,8,7.68,"09:34:56",0,31,141,74,152,0,0,4,27,27,29,0,0,5,2,0,0,"GK","Starter",342.31,19,2,"Training"
2022-08-18,"d3rcumg3b6nj22fx",4731.38,4090.68,548.14,17.76,791.26,638.5,1470.69,1517.66,191.89,61.65,54.38,0,0,1,16,907,968,24,4,3,2,8.04,"09:38:00",0,30,112,35,75,0,0,2,18,13,12,0,0,1,3,0,0,"GK","Starter",307.92,9,2,"Training"
2022-08-19,"d3rcumg3b6nj22fx",11170.56,6154.13,1220.64,18.18,929.37,1233.05,3989.18,4071.14,555.49,252.85,137.24,0,1,3,30,1275,1351,36,9,8,7,11.9,"18:22:22",0,45,166,73,157,0,0,15,21,31,23,0,0,4,4,0,0,"GK","Starter",945.58,23,2,"Game"
2022-08-22,"d3rcumg3b6nj22fx",4511.15,4097.22,540.08,18.06,959.53,736.05,1435.96,1048.3,171.76,80.97,75.25,0,0,1,11,921,995,21,8,3,2,7.91,"08:35:33",0,33,128,80,112,0,0,15,17,29,27,0,0,2,6,0,0,"GK","Starter",327.98,13,3,"Training"
2022-08-23,"d3rcumg3b6nj22fx",5875.78,4229.53,594.62,18.59,762.4,951.36,1881.36,1662.85,310.85,175.09,131.1,0,0,0,24,907,943,28,12,3,1,8.44,"08:42:28",0,21,87,29,73,0,0,9,5,11,8,0,0,2,1,0,0,"GK","Starter",617.04,7,3,"Training"
2022-08-24,"d3rcumg3b6nj22fx",4940.05,3900.89,538.58,17.68,759.39,660.81,1713.74,1537.06,162.2,64.49,38.96,0,0,3,16,849,871,20,9,2,4,8.28,"09:00:56",0,21,101,44,94,0,0,4,12,17,16,0,0,3,1,0,0,"GK","Starter",265.65,10,3,"Training"
2022-08-25,"d3rcumg3b6nj22fx",13063.17,7073.17,1388.28,19.35,1100.67,1431.62,4297.93,5123.5,561.95,323.02,223.52,0,2,2,34,1474,1544,43,7,19,5,11.78,"19:19:21",0,56,197,90,130,0,0,12,24,31,20,0,0,5,7,0,0,"GK","Starter",1108.49,36,3,"Game"
2022-08-27,"d3rcumg3b6nj22fx",0,2853.6,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,"10:34:12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"GK","Starter",0,0,3,"Training"
2022-08-28,"d3rcumg3b6nj22fx",3953.35,3479.61,427.06,16.04,693.18,558.19,1197.1,1269.63,174.7,47.24,8.09,0,0,0,15,735,786,19,6,0,1,7.36,"09:58:11",0,23,85,38,65,0,0,5,12,13,7,0,0,2,5,0,0,"GK","Starter",230.03,8,3,"Training"
2022-08-29,"d3rcumg3b6nj22fx",13772.26,9485,1422.73,19.27,1637.69,1687.48,4510.53,4979.31,528.69,261.18,165.9,0,1,7,40,1970,2065,67,7,20,8,9,"18:19:46",0,44,197,91,164,0,0,14,28,35,29,0,0,2,6,0,0,"GK","Starter",955.77,36,4,"Game"
2022-09-01,"d3rcumg3b6nj22fx",2754.46,3076,273.34,17.69,593.36,460.5,764.63,762.11,92.02,29.95,51.85,0,0,0,7,665,706,8,3,0,0,5.33,"09:00:26",0,6,32,10,23,0,0,3,6,5,5,0,0,1,0,0,0,"GK","Starter",173.82,1,4,"Training"
2022-09-02,"d3rcumg3b6nj22fx",14890.78,9596,1555.16,19.33,1502.3,1810.3,5283.15,5216.04,573.24,274.81,230.64,0,1,6,36,1961,2022,51,9,12,7,9.72,"18:34:20",0,53,218,100,205,0,0,10,23,39,30,0,0,4,7,0,0,"GK","Starter",1078.69,30,4,"Game"
2022-09-04,"d3rcumg3b6nj22fx",1487.22,1218,180.15,13.45,314.22,235.07,618.16,312.19,7.56,0,0,0,0,0,1,287,308,12,0,0,3,8.87,"10:27:51",0,10,26,15,24,0,0,4,2,2,5,0,0,1,0,0,0,"GK","Starter",7.56,4,4,"Training"
2022-09-05,"d3rcumg3b6nj22fx",9564.51,5665.63,1027.64,19.59,849.66,1284.16,3569.62,3034.1,383.14,231.69,210.49,0,1,8,33,1199,1257,38,14,10,9,10.88,"18:26:13",0,39,190,72,163,0,0,12,25,19,28,0,0,3,7,0,0,"GK","Starter",825.32,29,5,"Game"
